Time (UTC),Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation
2/29/2020 5:00,0.983023119,0.955324164
2/29/2020 5:09,1.000529556,1.014521881
2/29/2020 5:19,0.915818678,1.036789955
2/29/2020 5:29,0.972499047,1.116987123
2/29/2020 5:39,1.084818271,0.946961101
2/29/2020 5:49,1.02397781,0.99781225
2/29/2020 5:59,0.988047656,0.881133219
2/29/2020 6:10,0.986584421,0.939815411
2/29/2020 6:19,0.909609855,0.943217398
2/29/2020 6:29,0.980543722,0.865589854
2/29/2020 6:39,0.973446816,0.894527463
2/29/2020 6:49,1.084604512,1.113554504
2/29/2020 6:59,0.93908004,0.898528645
2/29/2020 7:09,0.895630277,0.860163663
2/29/2020 7:20,1.054203921,0.870625184
2/29/2020 7:29,0.95000455,1.027198727
2/29/2020 7:39,1.02120342,0.978331595
2/29/2020 7:49,0.981814425,0.850428694
2/29/2020 7:59,0.912313877,0.981210522
2/29/2020 8:09,0.963478551,0.997439828
2/29/2020 8:19,0.888991971,1.104907908
2/29/2020 8:30,0.968450244,1.059574814
2/29/2020 8:39,0.979935951,0.939591178
2/29/2020 8:49,0.893842485,1.049641958
2/29/2020 8:59,1.018732606,1.062882107
2/29/2020 9:09,0.887043694,0.932152144
2/29/2020 9:19,0.891029136,0.909061508
2/29/2020 9:29,0.829433653,0.988703146
2/29/2020 9:40,0.883340692,0.884192486
2/29/2020 9:49,0.904404999,1.023678162
2/29/2020 9:59,1.033861238,0.980109203
2/29/2020 10:09,0.957149659,0.89827642
2/29/2020 10:19,0.988678506,0.956957896
2/29/2020 10:29,0.893366638,0.97486379
2/29/2020 10:39,1.006906918,0.959606945
2/29/2020 10:50,0.92339947,0.940924163
2/29/2020 10:59,0.901874161,0.967611017
2/29/2020 11:09,0.960498276,0.937877111
2/29/2020 11:19,0.928797336,1.039930011
2/29/2020 11:29,1.021151792,1.028551856
2/29/2020 11:39,0.937216421,0.991916498
2/29/2020 11:49,0.872918685,0.939171832
2/29/2020 12:00,0.988579592,1.064589875
2/29/2020 12:09,0.900843757,0.998916103
2/29/2020 12:19,0.968789038,0.921181688
2/29/2020 12:29,0.9193589,0.952705525
2/29/2020 12:39,0.985348656,0.89596714
2/29/2020 12:49,0.996172489,0.860009939
2/29/2020 12:59,0.871154342,1.028954538
2/29/2020 13:10,0.95699638,0.950736562
2/29/2020 13:20,0.979990567,0.998069617
2/29/2020 13:29,0.930390833,0.969031655
2/29/2020 13:39,0.962991867,0.918557136
2/29/2020 13:49,0.973110249,0.931634864
2/29/2020 13:59,1.012186113,1.083294877
2/29/2020 14:09,0.979758272,0.971712583
2/29/2020 14:20,0.998782163,1.013191534
2/29/2020 14:30,0.949795816,0.964198459
2/29/2020 14:39,0.979755329,1.038581443
2/29/2020 14:49,0.897617389,0.946834114
2/29/2020 14:59,1.018636476,1.025259803
2/29/2020 15:09,0.940345335,0.980995129
2/29/2020 15:19,1.030521707,0.997052203
2/29/2020 15:30,1.007594499,0.99553289
2/29/2020 15:40,0.937161308,0.87219346
2/29/2020 15:49,0.934239527,0.898095447
2/29/2020 15:59,0.921397725,1.020084179
2/29/2020 16:09,0.961264853,0.973492495
2/29/2020 16:19,0.884723841,1.069156268
2/29/2020 16:29,0.928786455,0.964944143
2/29/2020 16:40,0.965685803,1.007382004
2/29/2020 16:50,0.93727714,1.078069105
2/29/2020 16:59,0.944501862,0.994989268
2/29/2020 17:09,0.908197868,0.944653437
2/29/2020 17:19,1.008312532,1.073178712
2/29/2020 17:29,1.100710139,1.037445101
2/29/2020 17:39,1.024208726,0.948012881
2/29/2020 17:50,0.875977205,0.95643569
2/29/2020 18:00,0.984826448,0.999515192
2/29/2020 18:09,0.950794013,1.116450528
2/29/2020 18:19,0.887291385,0.970964268
2/29/2020 18:29,0.853018925,0.848858844
2/29/2020 18:39,0.921561277,0.93231728
2/29/2020 18:49,0.996099272,1.087933246
2/29/2020 18:59,1.008908417,0.965904358
